PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,B01,B02,B02_OTHER,B03,B04,B05,B05_OTHER,B06_1,B06_2,B06_3,B06_4,B06_5,B06_OTHER,B07_1,B07_2,B07_3,B07_4,B07_OTHER,B08_01,B08_02,B08_03,B08_04,B08_05,B08_06,B08_07,B08_08,B08_09,B08_10,B08_11,B08_12,B08_13,B08_14,B08_15,B08_OTHER,B09,B10,B11_01,B11_02,B11_03,B11_04,B11_05,B11_06,B11_07,B11_08,B11_09,B11_10,B11_11,B11_12,B11_13,B11_OTHER,B12,B13,B14
Western Province,Karongi,137,Urban,17,Ordinary HH,185.2749,182.0158117465682,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,Yes,,Yes,,,,,,Category 3,Tenant
Western Province,Karongi,137,Urban,18,Ordinary HH,185.2749,182.0158117465682,02,Electricity from REG,,,,Cement,,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,Yes,,,,,,,,Category 3,Tenant
Western Province,Karongi,138,Rural,1,HH Surrounding Camp,67.64816,66.71652854774486,01,Torch/Phone,,0,0,Cement,,,,Yes,,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,No,Category 3,Owner
Western Province,Karongi,138,Rural,2,HH Surrounding Camp,67.64816,66.71652854774486,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,Category 2,Owner
Western Province,Karongi,138,Rural,3,HH Surrounding Camp,67.64816,66.71652854774486,01,Torch/Phone,,0,0,Beaten earth,,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 1,Owner
Western Province,Karongi,138,Rural,4,HH Surrounding Camp,67.64816,66.71652854774486,02,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,Category 2,Free lodging
Western Province,Karongi,138,Rural,5,HH Surrounding Camp,67.64816,66.71652854774486,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,No,Category 3,Owner
Western Province,Karongi,138,Rural,6,HH Surrounding Camp,67.64816,66.71652854774486,02,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,138,Rural,7,HH Surrounding Camp,67.64816,66.71652854774486,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,Category 1,Owner
Western Province,Karongi,138,Rural,9,HH Surrounding Camp,67.64816,66.71652854774486,02,Solar product,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,No,Category 3,Owner
Western Province,Karongi,138,Rural,10,HH Surrounding Camp,67.64816,66.71652854774486,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 2,Owner
Western Province,Karongi,138,Rural,11,HH Surrounding Camp,67.64816,66.71652854774486,02,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,138,Rural,12,HH Surrounding Camp,67.64816,66.71652854774486,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,138,Rural,13,HH Surrounding Camp,67.64816,66.71652854774486,01,Torch/Phone,,0,0,Beaten earth,,,,Yes,,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,Category 3,Owner
Western Province,Karongi,138,Rural,14,HH Surrounding Camp,67.64816,66.71652854774486,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,No,,,,,,,,,,,,,,,No,Category 3,Owner
Western Province,Karongi,138,Rural,15,HH Surrounding Camp,67.64816,66.71652854774486,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,138,Rural,16,HH Surrounding Camp,67.64816,66.71652854774486,01,Solar product,,0,0,Beaten earth,,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,Yes,Category 1,Owner
Western Province,Karongi,138,Rural,17,HH Surrounding Camp,67.64816,66.71652854774486,01,Solar product,,0,0,Beaten earth,,,,,Yes,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 1,Owner
Western Province,Karongi,138,Rural,18,HH Surrounding Camp,67.64816,66.71652854774486,02,Solar product,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,138,Rural,19,HH Surrounding Camp,67.64816,66.71652854774486,02,Solar product,,0,0,Beaten earth,,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,No,Category 3,Owner
Western Province,Karongi,139,Rural,1,HH Surrounding Camp,24.57363068181818,23.83094572425307,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,No,,,,,,,,,,,,,,,,No,Category 1,Owner
Western Province,Karongi,139,Rural,2,HH Surrounding Camp,24.57363068181818,23.83094572425307,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,Yes,No,,,,,,,,,,,,,,,No,Category 3,Owner
Western Province,Karongi,139,Rural,3,HH Surrounding Camp,24.57363068181818,23.83094572425307,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,Yes,Yes,,,,,Yes,No,,,,,,,,,,,,,,,No,Category 2,Owner
Western Province,Karongi,139,Rural,4,HH Surrounding Camp,24.57363068181818,23.83094572425307,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,Yes,,,,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,139,Rural,5,HH Surrounding Camp,24.57363068181818,23.83094572425307,01,Solar product,,0,0,Beaten earth,,,,Yes,,,,,,Yes,,,,,,,,,,,,,Yes,,,,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,139,Rural,6,HH Surrounding Camp,24.57363068181818,23.83094572425307,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,No,,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,139,Rural,7,HH Surrounding Camp,24.57363068181818,23.83094572425307,01,Solar product,,0,0,Beaten earth,,,Yes,,,,,,,Yes,,,,Yes,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,No,Category 1,Owner
Western Province,Karongi,139,Rural,8,HH Surrounding Camp,24.57363068181818,23.83094572425307,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 2,Owner
Western Province,Karongi,139,Rural,9,HH Surrounding Camp,24.57363068181818,23.83094572425307,01,Solar product,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,139,Rural,10,HH Surrounding Camp,24.57363068181818,23.83094572425307,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 2,Owner
Western Province,Karongi,139,Rural,11,HH Surrounding Camp,24.57363068181818,23.83094572425307,01,Solar product,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 2,Owner
Western Province,Karongi,139,Rural,12,HH Surrounding Camp,24.57363068181818,23.83094572425307,01,Torch/Phone,,0,0,Beaten earth,,,Yes,,,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,,Yes,,,,,,,,,,,,,Yes,Category 2,Owner
Western Province,Karongi,139,Rural,13,HH Surrounding Camp,24.57363068181818,23.83094572425307,02,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 2,Owner
Western Province,Karongi,139,Rural,14,HH Surrounding Camp,288.3306,279.9891397644411,01,Electricity from REG,,0,0,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,139,Rural,15,HH Surrounding Camp,288.3306,279.9891397644411,01,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,Yes,Yes,,,,,,No,Category 3,Owner
Western Province,Karongi,139,Rural,16,HH Surrounding Camp,24.57363068181818,23.83094572425307,02,Other (specify),Solar,0,0,Beaten earth,,Yes,,,,,,Yes,,,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,Yes,,,,No,Category 3,Owner
Western Province,Karongi,139,Rural,17,HH Surrounding Camp,24.57363068181818,23.83094572425307,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,No,Category 2,Owner
Western Province,Karongi,139,Rural,18,HH Surrounding Camp,24.57363068181818,23.83094572425307,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 1,Owner
Western Province,Karongi,140,Rural,1,HH Surrounding Camp,84.85616583850931,87.90970536351155,02,Solar product,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,No,,,,,,,,,,,,,,,,No,Category 2,Owner
Western Province,Karongi,140,Rural,2,HH Surrounding Camp,84.85616583850931,87.90970536351155,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,No,Don't know/ Don't have,Tenant
Western Province,Karongi,140,Rural,3,HH Surrounding Camp,74.1484,78.42403890308957,01,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 2,Owner
Western Province,Karongi,140,Rural,4,HH Surrounding Camp,84.85616583850931,87.90970536351155,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 3,Owner
Western Province,Karongi,140,Rural,5,HH Surrounding Camp,74.1484,78.42403890308957,01,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 1,Owner
Western Province,Karongi,140,Rural,6,HH Surrounding Camp,74.1484,78.42403890308957,01,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 2,Owner
Western Province,Karongi,140,Rural,7,HH Surrounding Camp,84.85616583850931,87.90970536351155,01,Torch/Phone,,0,0,Beaten earth,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 1,Owner
Western Province,Karongi,140,Rural,8,HH Surrounding Camp,74.1484,78.42403890308957,01,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 2,Owner
Western Province,Karongi,140,Rural,9,HH Surrounding Camp,74.1484,78.42403890308957,02,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,No,,,,,,,,,,,,,,,No,Category 2,Owner
Western Province,Karongi,140,Rural,10,HH Surrounding Camp,74.1484,78.42403890308957,01,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 1,Owner
Western Province,Karongi,140,Rural,11,HH Surrounding Camp,74.1484,78.42403890308957,02,Electricity from REG,,0,0,Beaten earth,,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,No,Category 1,Owner
Western Province,Karongi,140,Rural,12,HH Surrounding Camp,74.1484,78.42403890308957,01,Electricity from REG,,0,2,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,No,,,,,,,,,,,,,,,Yes,Category 2,Owner
Western Province,Karongi,140,Rural,13,HH Surrounding Camp,84.85616583850931,87.90970536351155,02,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,140,Rural,14,HH Surrounding Camp,84.85616583850931,87.90970536351155,02,Torch/Phone,,0,0,Beaten earth,,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,Yes,Category 1,Owner
Western Province,Karongi,140,Rural,15,HH Surrounding Camp,84.85616583850931,87.90970536351155,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,140,Rural,16,HH Surrounding Camp,74.1484,78.42403890308957,01,Electricity from REG,,0,0,Beaten earth,,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 1,Owner
Western Province,Karongi,140,Rural,17,HH Surrounding Camp,74.1484,78.42403890308957,01,Electricity from REG,,0,0,Cement,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,140,Rural,18,HH Surrounding Camp,74.1484,78.42403890308957,01,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,Yes,Category 2,Owner
Western Province,Karongi,141,Rural,1,HH Surrounding Camp,65.05401999999999,60.3362037018648,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 2,Owner
Western Province,Karongi,141,Rural,2,HH Surrounding Camp,65.05401999999999,60.3362037018648,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,,,,,,,,,,,No,Category 2,Owner
Western Province,Karongi,141,Rural,3,HH Surrounding Camp,65.05401999999999,60.3362037018648,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 2,Owner
Western Province,Karongi,141,Rural,4,HH Surrounding Camp,65.05401999999999,60.3362037018648,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 2,Owner
Western Province,Karongi,141,Rural,5,HH Surrounding Camp,65.05401999999999,60.3362037018648,01,Torch/Phone,,0,0,Beaten earth,,,,,,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,141,Rural,6,HH Surrounding Camp,65.05401999999999,60.3362037018648,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,141,Rural,8,HH Surrounding Camp,65.05401999999999,60.3362037018648,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,Yes,Yes,,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,141,Rural,9,HH Surrounding Camp,65.05401999999999,60.3362037018648,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,141,Rural,10,HH Surrounding Camp,65.05401999999999,60.3362037018648,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 3,Owner
Western Province,Karongi,141,Rural,11,HH Surrounding Camp,65.05401999999999,60.3362037018648,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 2,Owner
Western Province,Karongi,141,Rural,12,HH Surrounding Camp,65.05401999999999,60.3362037018648,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,Category 1,Owner
Western Province,Karongi,141,Rural,13,HH Surrounding Camp,65.05401999999999,60.3362037018648,01,Torch/Phone,,0,0,Beaten earth,,,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 1,Owner
Western Province,Karongi,141,Rural,14,HH Surrounding Camp,65.05401999999999,60.3362037018648,02,Solar product,,0,0,Beaten earth,,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,141,Rural,15,HH Surrounding Camp,65.05401999999999,60.3362037018648,01,Solar product,,0,0,Cement,,Yes,,Yes,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,Yes,Yes,,,,Yes,Category 3,Owner
Western Province,Karongi,141,Rural,16,HH Surrounding Camp,65.05401999999999,60.3362037018648,01,Solar product,,0,0,Beaten earth,,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 1,Owner
Western Province,Karongi,141,Rural,17,HH Surrounding Camp,65.05401999999999,60.3362037018648,01,Solar product,,1,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,Yes,Category 1,Owner
Western Province,Karongi,141,Rural,18,HH Surrounding Camp,65.05401999999999,60.3362037018648,02,Solar product,,1,0,Beaten earth,,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,141,Rural,19,HH Surrounding Camp,65.05401999999999,60.3362037018648,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,Yes,Category 2,Owner
Western Province,Karongi,142,Rural,1,HH Surrounding Camp,75.33537000000001,79.23984419798296,01,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,,,,,,,,,,,No,Category 2,Owner
Western Province,Karongi,142,Rural,2,HH Surrounding Camp,75.33537000000001,79.23984419798296,02,Electricity from REG,,0,0,Beaten earth,,Yes,,,,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,,Yes,,,,,,,No,Category 3,Owner
Western Province,Karongi,142,Rural,3,HH Surrounding Camp,56.9154581043956,55.14703161879503,01,Solar product,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 1,Owner
Western Province,Karongi,142,Rural,4,HH Surrounding Camp,56.9154581043956,55.14703161879503,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,Yes,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,142,Rural,5,HH Surrounding Camp,56.9154581043956,55.14703161879503,01,Oil Lamp,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 2,Owner
Western Province,Karongi,142,Rural,6,HH Surrounding Camp,56.9154581043956,55.14703161879503,02,Other (specify),Nothing,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Don't know/ Don't have,Service housing
Western Province,Karongi,142,Rural,7,HH Surrounding Camp,56.9154581043956,55.14703161879503,01,Solar product,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 2,Tenant
Western Province,Karongi,142,Rural,8,HH Surrounding Camp,75.33537000000001,79.23984419798296,02,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,Yes,,,,,,,No,Category 1,Tenant
Western Province,Karongi,142,Rural,9,HH Surrounding Camp,75.33537000000001,79.23984419798296,01,Electricity from REG,,1,0,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,,Yes,Yes,Yes,,,,,Yes,Category 3,Owner
Western Province,Karongi,142,Rural,10,HH Surrounding Camp,75.33537000000001,79.23984419798296,01,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,Yes,Yes,,,,,No,,,,,,,,,,,,,,,,No,Category 1,Owner
Western Province,Karongi,142,Rural,11,HH Surrounding Camp,75.33537000000001,79.23984419798296,02,Electricity from REG,,0,1,Beaten earth,,Yes,,,,,,Yes,,,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,Yes,Category 1,Owner
Western Province,Karongi,142,Rural,12,HH Surrounding Camp,75.33537000000001,79.23984419798296,01,Electricity from REG,,0,0,Beaten earth,,,,Yes,,,,Yes,,,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,,Yes,,,,,,,,,,,,,No,Category 3,Owner
Western Province,Karongi,142,Rural,13,HH Surrounding Camp,75.33537000000001,79.23984419798296,01,Electricity from REG,,1,1,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,Yes,,Yes,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,142,Rural,14,HH Surrounding Camp,56.9154581043956,55.14703161879503,02,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,Yes,No,,,,,,,,,,,,,,,No,Category 2,Tenant
Western Province,Karongi,142,Rural,15,HH Surrounding Camp,75.33537000000001,79.23984419798296,01,Electricity from REG,,0,0,Beaten earth,,Yes,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,142,Rural,16,HH Surrounding Camp,56.9154581043956,55.14703161879503,01,Solar product,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,Yes,,,,,,,No,Category 3,Owner
Western Province,Karongi,142,Rural,17,HH Surrounding Camp,75.33537000000001,79.23984419798296,01,Electricity from REG,,0,1,Cement,,,Yes,,,,,Yes,,,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,,Yes,,,,,,,Yes,Category 2,Owner
Western Province,Karongi,142,Rural,18,HH Surrounding Camp,75.33537000000001,79.23984419798296,02,Electricity from REG,,1,1,Cement,,Yes,,,,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,Yes,,,,,,,Yes,Category 2,Owner
Western Province,Karongi,143,Rural,1,Ordinary HH,544.3872999999999,535.0664344072277,01,Electricity from REG,,0,0,Beaten earth,,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,Yes,Category 2,Owner
Western Province,Karongi,143,Rural,2,Ordinary HH,544.3872999999999,535.0664344072277,01,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 2,Owner
Western Province,Karongi,143,Rural,3,Ordinary HH,2033.974527472527,2222.951840349937,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,143,Rural,4,Ordinary HH,2033.974527472527,2222.951840349937,02,Solar product,,0,0,Clay tiles,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,No,,,,,,,,,,,,,,,Yes,Category 2,Owner
Western Province,Karongi,143,Rural,5,Ordinary HH,544.3872999999999,535.0664344072277,02,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,No,Category 3,Free lodging
Western Province,Karongi,143,Rural,6,Ordinary HH,544.3872999999999,535.0664344072277,02,Electricity from REG,,0,0,Clay tiles,,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 3,Owner
Western Province,Karongi,143,Rural,7,Ordinary HH,2033.974527472527,2222.951840349937,01,Other (specify),Firewood,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 1,Owner
Western Province,Karongi,143,Rural,8,Ordinary HH,2033.974527472527,2222.951840349937,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
