Cluster,HI05,HH_WT,C_hhweight,PROVINCE,DISTRICT,HI04,TYPEHH,E00A,E01A,E01B,E01C,E02A,E02B,E02C,E03A,E03B,E03C,E04A,E04B,E04C,E05A,E05B,E05C,E06A,E06B,E06C,E07A,E07B,E07C,E08A,E08B,E09A,E09B,E09C,E10A,E10B,E10C,E11A,E11B,E13A,E13B,E14A,E14B,E15A,E15B,E16A,E16B,E17A,E17B,E18A,E18B,E20A,E20B,E21A,E21B,E22A,E22B,E23A,E23B,E24A,E24B,E26A,E26B,E27A,E27B,E28A,E28B,E29A,E29B,E30A,E30B,E30C,E31A,E31B,E31C,E32A,E32B,E32C,E33A,E33B,E34A,E34B,E35A,E35B,E37A,E37B,E38,E38_OTHER,F01,F10,F10_OTHER
125,1,1360.235110771581,1305.530304649032,Southern Province,Muhanga,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Shop/ reseller,,01,No children currently enrolled in school/studying only during daylight,
125,2,1360.235110771581,1305.530304649032,Southern Province,Muhanga,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,4,1,Yes,3,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",No electricity,01,"Other, specify",Torch
125,3,1360.235110771581,1305.530304649032,Southern Province,Muhanga,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,02,No children currently enrolled in school/studying only during daylight,
125,4,1360.235110771581,1305.530304649032,Southern Province,Muhanga,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",No electricity,01,Kerosene lamp,
125,5,1360.235110771581,1305.530304649032,Southern Province,Muhanga,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Not Applicable,02,No children currently enrolled in school/studying only during daylight,
125,6,1360.235110771581,1305.530304649032,Southern Province,Muhanga,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,02,No children currently enrolled in school/studying only during daylight,
125,7,1360.235110771581,1305.530304649032,Southern Province,Muhanga,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,3,1,Yes,10,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,"Other, specify",Torch
125,8,1360.235110771581,1305.530304649032,Southern Province,Muhanga,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
125,9,1360.235110771581,1305.530304649032,Southern Province,Muhanga,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,3,1,Yes,5,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
125,10,1360.235110771581,1305.530304649032,Southern Province,Muhanga,Rural,Ordinary HH,0,0,,,0,,,3,Yes,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Solar powered light source,
125,11,100.5391168831169,102.9100553269366,Southern Province,Muhanga,Rural,Ordinary HH,0,3,Yes,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,Electric lighting,
125,12,1360.235110771581,1305.530304649032,Southern Province,Muhanga,Rural,Ordinary HH,0,0,,,0,,,3,Yes,3,0,,,1,Yes,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
125,13,1360.235110771581,1305.530304649032,Southern Province,Muhanga,Rural,Ordinary HH,0,0,,,0,,,3,Yes,5,0,,,1,Yes,1,1,Yes,3,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,Solar powered light source,
125,14,1360.235110771581,1305.530304649032,Southern Province,Muhanga,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Kerosene lamp,
125,15,1360.235110771581,1305.530304649032,Southern Province,Muhanga,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,1,Yes,12,0,,0,,0,,0,,"Other, specify",No electricity,01,Solar powered light source,
125,16,1360.235110771581,1305.530304649032,Southern Province,Muhanga,Rural,Ordinary HH,0,2,Yes,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,Yes,0,,,0,,,1,Yes,5,0,,0,,0,,0,,In nature,,02,Solar powered light source,
125,17,1360.235110771581,1305.530304649032,Southern Province,Muhanga,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,3,1,Yes,3,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,01,No children currently enrolled in school/studying only during daylight,
125,18,1360.235110771581,1305.530304649032,Southern Province,Muhanga,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",No electricity,01,Candles,
126,1,288.1453999999999,355.3895099859913,Southern Province,Muhanga,Urban,Ordinary HH,0,0,,,0,,,8,Yes,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,0,,,0,,,1,Yes,2,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
126,2,288.1453999999999,355.3895099859913,Southern Province,Muhanga,Urban,Ordinary HH,0,2,Yes,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
126,3,288.1453999999999,355.3895099859913,Southern Province,Muhanga,Urban,Ordinary HH,0,8,Yes,4,0,,,0,,,0,,,0,,,1,Yes,3,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,Electric lighting,
126,4,288.1453999999999,355.3895099859913,Southern Province,Muhanga,Urban,Ordinary HH,0,3,Yes,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,Electric lighting,
126,5,288.1453999999999,355.3895099859913,Southern Province,Muhanga,Urban,Ordinary HH,0,0,,,0,,,2,Yes,1,2,Yes,4,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,Electric lighting,
126,6,288.1453999999999,355.3895099859913,Southern Province,Muhanga,Urban,Ordinary HH,0,0,,,0,,,6,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Make it repair,01,No children currently enrolled in school/studying only during daylight,
126,7,288.1453999999999,355.3895099859913,Southern Province,Muhanga,Urban,Ordinary HH,0,0,,,0,,,7,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,Yes,0,,,1,Yes,1,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
126,8,48.02423333333333,47.31150827218291,Southern Province,Muhanga,Urban,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,02,No children currently enrolled in school/studying only during daylight,
126,9,288.1453999999999,355.3895099859913,Southern Province,Muhanga,Urban,Ordinary HH,0,0,,,5,Yes,12,5,Yes,12,0,,,0,,,0,,,1,Yes,15,1,Yes,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,3,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
126,10,48.02423333333333,47.31150827218291,Southern Province,Muhanga,Urban,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
126,11,288.1453999999999,355.3895099859913,Southern Province,Muhanga,Urban,Ordinary HH,0,6,Yes,12,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,2,Yes,0,,,0,,,1,Yes,3,0,,0,,0,,0,,Kept at home,,02,No children currently enrolled in school/studying only during daylight,
126,12,288.1453999999999,355.3895099859913,Southern Province,Muhanga,Urban,Ordinary HH,0,8,Yes,12,3,Yes,12,15,Yes,12,0,,,0,,,0,,,0,,,0,,0,,,2,Yes,12,1,Yes,1,Yes,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,0,,,0,,,1,Yes,5,1,Yes,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
126,13,288.1453999999999,355.3895099859913,Southern Province,Muhanga,Urban,Ordinary HH,0,9,Yes,3,0,,,0,,,0,,,0,,,0,,,1,Yes,3,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,2,Yes,0,,,1,Yes,3,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
126,14,288.1453999999999,355.3895099859913,Southern Province,Muhanga,Urban,Ordinary HH,0,0,,,0,,,7,Yes,12,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,1,Yes,0,,,0,,,1,Yes,5,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
126,15,288.1453999999999,355.3895099859913,Southern Province,Muhanga,Urban,Ordinary HH,0,0,,,0,,,3,Yes,12,4,Yes,5,0,,,0,,,1,Yes,1,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,3,Yes,2,Yes,0,,,1,Yes,3,0,,,0,,0,,0,,0,,Kept at home,,02,Electric lighting,
126,16,288.1453999999999,355.3895099859913,Southern Province,Muhanga,Urban,Ordinary HH,0,7,Yes,12,1,Yes,12,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
126,17,288.1453999999999,355.3895099859913,Southern Province,Muhanga,Urban,Ordinary HH,0,6,Yes,8,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
126,18,288.1453999999999,355.3895099859913,Southern Province,Muhanga,Urban,Ordinary HH,1,3,Yes,3,0,,,0,,,0,,,0,,,0,,,1,Yes,2,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
127,1,1240.291813333334,1187.575446828638,Southern Province,Kamonyi,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,4,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
127,2,1240.291813333334,1187.575446828638,Southern Province,Kamonyi,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,02,Kerosene lamp,
127,3,1240.291813333334,1187.575446828638,Southern Province,Kamonyi,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,4,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,02,"Other, specify",Torch with batteries
127,4,1240.291813333334,1187.575446828638,Southern Province,Kamonyi,Rural,Ordinary HH,0,0,,,0,,,2,Yes,4,0,,,0,,,1,Yes,5,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,01,Solar powered light source,
127,5,1240.291813333334,1187.575446828638,Southern Province,Kamonyi,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,4,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
127,6,1240.291813333334,1187.575446828638,Southern Province,Kamonyi,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
127,7,1500.353,1619.595420348217,Southern Province,Kamonyi,Rural,Ordinary HH,0,0,,,0,,,3,Yes,12,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
127,8,1240.291813333334,1187.575446828638,Southern Province,Kamonyi,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,02,No children currently enrolled in school/studying only during daylight,
127,9,1240.291813333334,1187.575446828638,Southern Province,Kamonyi,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,02,No children currently enrolled in school/studying only during daylight,
127,10,1240.291813333334,1187.575446828638,Southern Province,Kamonyi,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,"Other, specify",Torch
127,11,1500.353,1619.595420348217,Southern Province,Kamonyi,Rural,Ordinary HH,0,0,,,0,,,6,Yes,10,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,No children currently enrolled in school/studying only during daylight,
127,12,1500.353,1619.595420348217,Southern Province,Kamonyi,Rural,Ordinary HH,0,0,,,0,,,9,Yes,4,0,,,0,,,1,Yes,12,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
127,13,1500.353,1619.595420348217,Southern Province,Kamonyi,Rural,Ordinary HH,0,0,,,0,,,0,,,1,Yes,6,0,,,1,Yes,3,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,01,Electric lighting,
127,14,1500.353,1619.595420348217,Southern Province,Kamonyi,Rural,Ordinary HH,0,0,,,0,,,12,Yes,11,3,Yes,6,0,,,0,,,0,,,2,Yes,0,,,0,,,0,,1,Yes,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,Yes,1,Yes,0,,,1,Yes,4,0,,,0,,0,,0,,0,,Kept at home,,02,Electric lighting,
127,15,1240.291813333334,1187.575446828638,Southern Province,Kamonyi,Rural,Ordinary HH,0,0,,,0,,,3,Yes,4,0,,,1,Yes,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,Solar powered light source,
127,16,1240.291813333334,1187.575446828638,Southern Province,Kamonyi,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,03,"Other, specify",Torch
127,17,1500.353,1619.595420348217,Southern Province,Kamonyi,Rural,Ordinary HH,0,4,Yes,3,0,,,2,Yes,12,0,,,0,,,0,,,1,Yes,4,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,02,Electric lighting,
127,18,1240.291813333334,1187.575446828638,Southern Province,Kamonyi,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,Solar powered light source,
128,1,343.7113792145802,346.6308792770852,Southern Province,Kamonyi,Urban,Ordinary HH,0,0,,,0,,,3,Yes,3,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",He/she gave them to someone,02,No children currently enrolled in school/studying only during daylight,
128,2,289.3982,303.3200539620012,Southern Province,Kamonyi,Urban,Ordinary HH,0,0,,,0,,,4,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",He/she gave them to someone,01,Electric lighting,
128,3,289.3982,303.3200539620012,Southern Province,Kamonyi,Urban,Ordinary HH,0,2,Yes,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,01,Electric lighting,
128,4,343.7113792145802,346.6308792770852,Southern Province,Kamonyi,Urban,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",No electricity,01,Candles,
128,5,343.7113792145802,346.6308792770852,Southern Province,Kamonyi,Urban,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,02,Solar powered light source,
128,6,343.7113792145802,346.6308792770852,Southern Province,Kamonyi,Urban,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,"Other, specify",Torch
128,7,343.7113792145802,346.6308792770852,Southern Province,Kamonyi,Urban,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,01,"Other, specify",Torch
128,8,289.3982,303.3200539620012,Southern Province,Kamonyi,Urban,Ordinary HH,1,6,No,8,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,Electric lighting,
128,9,343.7113792145802,346.6308792770852,Southern Province,Kamonyi,Urban,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
128,10,289.3982,303.3200539620012,Southern Province,Kamonyi,Urban,Ordinary HH,0,0,,,0,,,8,Yes,4,0,,,0,,,1,Yes,22,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,Yes,0,,,1,Yes,0,0,,,0,,0,,0,,0,,Shop/ reseller,,01,Electric lighting,
128,11,343.7113792145802,346.6308792770852,Southern Province,Kamonyi,Urban,Ordinary HH,0,0,,,0,,,0,,,3,Yes,4,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Solar powered light source,
128,12,343.7113792145802,346.6308792770852,Southern Province,Kamonyi,Urban,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
128,13,343.7113792145802,346.6308792770852,Southern Province,Kamonyi,Urban,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,Solar powered light source,
128,14,289.3982,303.3200539620012,Southern Province,Kamonyi,Urban,Ordinary HH,0,0,,,0,,,12,Yes,4,0,,,0,,,0,,,1,Yes,3,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,2,Yes,0,,,0,,,1,Yes,3,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
128,15,343.7113792145802,346.6308792770852,Southern Province,Kamonyi,Urban,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
128,16,289.3982,303.3200539620012,Southern Province,Kamonyi,Urban,Ordinary HH,0,1,Yes,1,0,,,6,Yes,3,0,,,0,,,0,,,1,Yes,2,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,0,,0,,0,,0,,0,,1,Yes,0,,0,,,1,Yes,3,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
128,17,289.3982,303.3200539620012,Southern Province,Kamonyi,Urban,Ordinary HH,1,4,Yes,12,0,,,6,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,Yes,1,Yes,1,Yes,4,0,,,0,,,0,,0,,0,,1,Yes,Kept at home,,01,Electric lighting,
